id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0931199,2,2016-05-04 22:28:43,2016-05-04 22:32:51,1,-73.95462799072266,40.77717971801758,-73.95462799072266,40.77717971801758,N,248
id1144582,1,2016-04-01 07:41:21,2016-04-01 07:47:12,1,-73.95879364013672,40.768287658691406,-73.96620178222656,40.75823974609375,N,351
id2255999,1,2016-01-02 18:55:50,2016-01-02 19:03:21,2,-73.9786376953125,40.75435256958008,-73.9887161254883,40.73723602294922,N,451
id2588128,1,2016-06-24 02:02:38,2016-06-24 02:19:41,2,-74.00284576416014,40.73355102539063,-74.02613830566406,40.63557052612305,N,1023
id3573494,2,2016-01-18 20:34:59,2016-01-18 20:37:44,3,-73.97589874267578,40.75497055053711,-73.98155212402342,40.7463493347168,N,165
id2093801,2,2016-04-12 22:33:06,2016-04-12 23:12:33,6,-73.98421478271484,40.75492858886719,-73.84542846679686,40.77441787719727,N,2367
id0660744,2,2016-05-06 10:19:18,2016-05-06 10:31:10,1,-73.97298431396483,40.75513458251953,-73.97549438476562,40.741371154785156,N,712
id2562892,2,2016-06-30 12:58:06,2016-06-30 13:20:16,1,-73.98956298828125,40.7692985534668,-73.94551849365234,40.79053115844727,N,1330
id1415119,1,2016-02-28 07:51:47,2016-02-28 08:03:41,1,-73.9122314453125,40.7459716796875,-73.96305084228516,40.77498245239258,N,714
id3859993,2,2016-02-05 07:46:04,2016-02-05 07:48:45,2,-73.98584747314453,40.746498107910156,-73.992431640625,40.73751068115234,N,161
id2046783,2,2016-03-11 22:22:40,2016-03-11 22:31:04,1,-73.95990753173827,40.813873291015625,-73.97357940673827,40.79204559326172,N,504
id1141347,1,2016-01-10 01:43:26,2016-01-10 02:05:18,1,-73.9596176147461,40.71819686889648,-73.86640930175781,40.7380256652832,N,1312
id1370739,1,2016-01-09 15:21:05,2016-01-09 15:30:03,1,-73.99112701416014,40.75582504272461,-74.00052642822266,40.759143829345696,N,538
id1749926,1,2016-06-01 23:36:00,2016-06-01 23:57:29,1,-73.9980926513672,40.72614669799805,-73.94127655029298,40.68212127685547,N,1289
id3958095,2,2016-02-01 19:15:06,2016-02-01 19:28:56,6,-73.97180938720702,40.75775146484375,-73.94780731201173,40.779460906982415,N,830
id0050198,2,2016-03-05 22:21:15,2016-03-05 22:27:24,1,-73.99298095703125,40.74211883544922,-73.98461151123048,40.73291015625,N,369
id1505071,1,2016-05-30 13:02:11,2016-05-30 13:05:25,1,-73.99127960205078,40.76025390625,-73.99493408203125,40.75003433227539,N,194
id0525487,1,2016-02-26 12:20:22,2016-02-26 12:29:53,1,-73.9652786254883,40.80127716064453,-73.95108795166014,40.79851531982422,N,571
id3830258,2,2016-01-31 19:10:09,2016-01-31 19:19:09,1,-73.98448944091797,40.745304107666016,-73.99948120117188,40.7388916015625,N,540
id1173542,2,2016-02-12 22:27:30,2016-02-12 22:34:00,2,-73.98212432861328,40.740211486816406,-73.96846771240234,40.7591552734375,N,390
id0864053,2,2016-03-08 20:27:21,2016-03-08 20:31:28,2,-73.96844482421875,40.76488876342773,-73.9792709350586,40.76705551147461,N,247
id0175260,1,2016-02-23 09:54:02,2016-02-23 10:09:20,1,-73.97824859619139,40.752220153808594,-73.99609375,40.7432975769043,N,918
id0103523,2,2016-03-13 14:27:59,2016-03-13 14:50:38,3,-73.95899963378906,40.71871566772461,-73.9827423095703,40.73108673095703,N,1359
id0435314,1,2016-04-16 12:28:14,2016-04-16 12:37:10,1,-73.97531890869139,40.777156829833984,-73.96958923339844,40.763587951660156,N,536
id1158076,1,2016-02-22 21:01:36,2016-02-22 21:05:56,1,-73.99323272705078,40.74224090576172,-73.99192047119139,40.74947738647461,N,260
id0948392,1,2016-05-04 20:53:10,2016-05-04 21:22:06,2,-73.8852310180664,40.77302551269531,-73.98875427246094,40.7576904296875,N,1736
id0423629,2,2016-03-18 01:08:30,2016-03-18 01:21:59,3,-73.99909210205078,40.7300910949707,-73.98542785644531,40.7588119506836,N,809
id3860751,1,2016-02-19 09:04:51,2016-02-19 09:11:02,1,-73.97148132324219,40.74641418457031,-73.95578002929686,40.7640495300293,N,371
id3197590,1,2016-04-20 10:30:06,2016-04-20 11:21:57,1,-73.8853530883789,40.77308654785156,-74.00405883789062,40.721038818359375,N,3111
id1051165,1,2016-01-31 22:56:02,2016-01-31 23:03:13,1,-73.99182891845702,40.750091552734375,-73.97672271728516,40.7452392578125,N,431
id1464294,1,2016-03-05 14:08:48,2016-03-05 14:27:49,1,-74.01527404785155,40.71430587768555,-73.97589111328125,40.68350601196289,N,1141
id1108256,1,2016-03-05 15:17:05,2016-03-05 15:22:40,1,-73.97924041748048,40.75804901123047,-73.97964477539062,40.74895095825195,N,335
id1792501,2,2016-02-04 23:33:55,2016-02-04 23:40:33,2,-74.0,40.73443984985352,-73.9837188720703,40.72528839111328,N,398
id2628035,1,2016-06-05 17:11:30,2016-06-05 17:39:55,1,-73.96269226074219,40.77546310424805,-73.99970245361328,40.75379180908203,N,1705
id2351562,1,2016-06-27 07:37:01,2016-06-27 07:44:57,1,-73.99920654296875,40.73430252075195,-73.9781951904297,40.75244903564453,N,476
id3118525,2,2016-05-18 08:34:41,2016-05-18 08:39:32,1,-73.97758483886719,40.74969100952149,-73.98335266113281,40.74720764160156,N,291
id3581087,2,2016-04-09 02:23:00,2016-04-09 02:38:23,1,-73.98291778564453,40.72702026367188,-73.98313140869139,40.74993896484375,N,923
id3034802,2,2016-03-18 15:16:00,2016-03-18 15:26:57,1,-73.9674301147461,40.79278564453125,-73.94918060302734,40.78302383422852,N,657
id0118178,2,2016-01-03 13:33:21,2016-01-03 13:48:31,2,-73.98104858398438,40.7588119506836,-73.99871826171875,40.72275161743164,N,910
id2841793,1,2016-04-15 18:48:55,2016-04-15 18:58:07,2,-73.99716186523438,40.75722885131836,-73.98236846923827,40.76751327514648,N,552
id0166019,2,2016-03-09 13:11:57,2016-03-09 13:25:11,1,-73.98507690429686,40.7481689453125,-74.00257873535155,40.72401809692383,N,794
id3272996,2,2016-01-24 08:13:27,2016-01-24 08:21:21,1,-74.00080108642578,40.758148193359375,-73.98979187011719,40.7470588684082,N,474
id3346789,1,2016-03-20 17:38:22,2016-03-20 18:13:44,1,-73.87287139892578,40.7742576599121,-74.0138168334961,40.70863342285156,N,2122
id0299633,1,2016-03-09 13:56:37,2016-03-09 14:28:32,1,-73.95855712890625,40.7686767578125,-73.9832305908203,40.76545715332031,N,1915
id0541151,1,2016-02-23 10:01:30,2016-02-23 10:06:17,1,-73.9802474975586,40.765716552734375,-73.99069213867188,40.770057678222656,N,287
id1107876,1,2016-06-25 21:18:01,2016-06-25 21:35:29,1,-74.00138854980467,40.730873107910156,-73.95980072021484,40.762306213378906,N,1048
id0620020,2,2016-02-11 21:45:17,2016-02-11 22:02:40,5,-74.00517272949219,40.719520568847656,-73.9794921875,40.672664642333984,N,1043
id1461518,1,2016-02-19 17:52:53,2016-02-19 18:11:25,1,-73.9743881225586,40.75648880004883,-73.98674774169923,40.77658081054688,N,1112
id2682626,1,2016-01-14 22:39:37,2016-01-14 22:57:36,2,-73.86347198486328,40.76967239379883,-73.97583770751955,40.744667053222656,N,1079
id3816828,2,2016-05-15 17:34:48,2016-05-15 17:44:09,1,-73.99456024169923,40.736488342285156,-73.98294067382812,40.72264099121094,N,561
id0925242,2,2016-03-16 20:36:13,2016-03-16 20:39:33,4,-73.9757308959961,40.75201034545898,-73.98123931884766,40.74797821044922,N,200
id3363119,2,2016-03-08 14:06:44,2016-03-08 14:22:22,1,-74.00472259521484,40.74171829223633,-73.99057006835938,40.75027084350585,N,938
id3847293,1,2016-06-15 18:25:57,2016-06-15 18:32:20,1,-73.9761962890625,40.76403045654297,-73.97602844238281,40.76023864746094,N,383
id3326961,1,2016-06-14 13:44:32,2016-06-14 13:52:26,1,-74.00473022460938,40.723716735839844,-73.9920654296875,40.74016189575195,N,474
id1463761,1,2016-02-29 09:07:15,2016-02-29 09:24:17,1,-73.99020385742188,40.75690460205078,-73.97421264648438,40.74998474121094,N,1022
id0729228,1,2016-03-23 22:47:15,2016-03-23 23:00:41,1,-74.0059051513672,40.70602798461913,-73.95164489746094,40.78042221069336,N,806
id0112330,2,2016-03-04 00:18:38,2016-03-04 00:20:40,1,-73.98638916015625,40.75582885742188,-73.97930908203125,40.75260925292969,N,122
id0166926,2,2016-02-03 07:30:02,2016-02-03 07:35:12,1,-73.99156188964845,40.744941711425774,-73.98341369628906,40.75590515136719,N,310
id3625826,1,2016-04-02 12:00:40,2016-04-02 12:17:02,1,-73.94868469238281,40.7747459411621,-73.98091125488281,40.773452758789055,N,982
id1615064,2,2016-04-01 11:38:33,2016-04-01 11:53:11,2,-73.96171569824219,40.77691650390625,-73.97701263427734,40.75594711303711,N,878
id0384239,1,2016-02-22 19:58:24,2016-02-22 20:05:10,1,-73.97866821289062,40.76106262207031,-73.98220825195312,40.77482223510742,N,406
id0556596,1,2016-06-27 12:28:01,2016-06-27 13:01:05,1,-74.01118469238281,40.70956039428711,-73.97398376464845,40.76461791992188,N,1984
id1765800,2,2016-01-14 14:52:42,2016-01-14 15:37:17,1,-73.99191284179686,40.749908447265625,-73.91918182373048,40.76015090942383,N,2675
id1137266,2,2016-04-29 06:12:52,2016-04-29 06:14:48,1,-73.97707366943358,40.755958557128906,-73.97897338867188,40.7622299194336,N,116
id2216578,1,2016-01-01 15:10:36,2016-01-01 15:17:34,2,-73.97805023193358,40.75748062133789,-73.98365020751955,40.74424743652344,N,418
id1594106,2,2016-05-06 18:14:31,2016-05-06 18:19:37,1,-73.94677734375,40.82648086547852,-73.9591293334961,40.80949020385742,N,306
id0617676,1,2016-03-05 10:47:25,2016-03-05 10:57:32,1,-73.98849487304686,40.75872421264648,-73.99146270751955,40.74976348876953,N,607
id0948200,2,2016-06-14 10:20:45,2016-06-14 10:24:17,1,-74.00045776367188,40.7424201965332,-74.00054168701173,40.747859954833984,N,212
id2956835,2,2016-06-11 09:39:06,2016-06-11 09:51:57,2,-73.97228240966798,40.757568359375,-73.97905731201173,40.78174591064453,N,771
id1153201,1,2016-06-05 11:21:24,2016-06-05 11:25:40,1,-74.01510620117188,40.70954513549805,-74.00977325439453,40.71569442749024,N,256
id0187208,1,2016-02-07 14:59:17,2016-02-07 15:10:36,1,-73.98732757568358,40.75051879882813,-73.97296905517578,40.780311584472656,N,679
id3788081,2,2016-05-01 19:43:57,2016-05-01 19:50:08,1,-73.95206451416014,40.824462890625,-73.95574951171875,40.81293487548828,N,371
id2887173,2,2016-01-08 19:21:19,2016-01-08 19:28:52,2,-73.97747802734375,40.72929000854492,-73.9716567993164,40.74359893798828,N,453
id2948172,1,2016-06-13 15:45:05,2016-06-13 15:48:22,1,-73.96247863769531,40.76702880859375,-73.9552230834961,40.76571273803711,N,197
id1691916,2,2016-06-11 15:55:40,2016-06-11 16:02:34,1,-73.92662048339844,40.75195693969727,-73.9110336303711,40.74474716186523,N,414
id3359290,1,2016-06-24 14:06:42,2016-06-24 14:08:17,1,-73.93996429443358,40.79812240600585,-73.94134521484375,40.799110412597656,N,95
id2561259,2,2016-03-01 08:05:30,2016-03-01 08:24:42,5,-73.99600982666014,40.74885177612305,-74.01509857177734,40.71134948730469,N,1152
id0236281,2,2016-01-10 15:49:57,2016-01-10 16:00:48,1,-73.97145080566406,40.79771423339844,-73.98234558105469,40.77488708496094,N,651
id3630408,2,2016-02-03 09:45:54,2016-02-03 09:52:20,1,-73.96595764160156,40.75847625732422,-73.97516632080078,40.75101089477539,N,386
id2565302,2,2016-01-13 17:56:24,2016-01-13 18:08:21,1,-73.93499755859375,40.80073165893555,-73.92372131347656,40.81454086303711,N,717
id1233671,2,2016-05-29 03:02:17,2016-05-29 03:05:09,4,-73.92793273925781,40.69795227050781,-73.93783569335938,40.6983757019043,N,172
id0190506,1,2016-06-01 13:50:34,2016-06-01 14:01:34,1,-73.99214172363281,40.76427459716797,-73.99369049072266,40.747406005859375,N,660
id0664355,2,2016-06-26 11:40:12,2016-06-26 11:51:07,5,-74.00037384033203,40.75818634033203,-73.98694610595702,40.76081466674805,N,655
id1610214,2,2016-02-20 03:04:00,2016-02-20 03:26:09,3,-73.98298645019531,40.725040435791016,-73.93338775634766,40.69786834716797,N,1329
id2071174,2,2016-01-05 21:14:05,2016-01-05 21:17:41,5,-73.9826431274414,40.739341735839844,-73.97380065917969,40.75170516967773,N,216
id1224983,2,2016-06-13 13:04:58,2016-06-13 13:09:57,1,-73.9837875366211,40.754920959472656,-73.97559356689453,40.75603866577149,N,299
id3013573,1,2016-01-16 18:43:17,2016-01-16 18:47:50,1,-74.00287628173827,40.73347473144531,-74.0096664428711,40.71990966796875,N,273
id3758615,1,2016-06-02 17:52:39,2016-06-02 17:57:05,1,-73.96480560302734,40.76963424682617,-73.95135498046875,40.78237915039063,N,266
id0103078,2,2016-03-20 01:37:53,2016-03-20 01:48:38,6,-73.97786712646483,40.72536087036133,-73.99784088134766,40.71826934814453,N,645
id1490608,1,2016-05-31 19:07:28,2016-05-31 19:14:57,1,-73.98005676269531,40.78572463989258,-73.96007537841797,40.775390625,N,449
id0331611,2,2016-05-03 14:50:31,2016-05-03 15:18:42,1,-73.97412872314453,40.7876091003418,-73.96515655517578,40.760120391845696,N,1691
id1492581,2,2016-04-08 22:23:18,2016-04-08 22:33:39,1,-73.98368072509766,40.76293563842773,-73.99969482421875,40.761695861816406,N,621
id1442986,2,2016-01-03 13:05:29,2016-01-03 13:29:36,5,-73.97335052490234,40.79273986816406,-73.87308502197266,40.774269104003906,N,1447
id0391442,1,2016-02-14 20:46:29,2016-02-14 20:59:15,2,-74.00599670410156,40.73996353149415,-73.98474884033203,40.768592834472656,N,766
id0474774,2,2016-05-01 21:07:12,2016-05-01 21:10:14,2,-73.99655151367188,40.74288940429688,-73.99597930908203,40.7352294921875,N,182
id2203178,2,2016-06-15 03:44:32,2016-06-15 03:46:48,1,-73.99297332763672,40.74279403686523,-73.98951721191406,40.7518310546875,N,136
id1840526,2,2016-04-13 12:46:24,2016-04-13 12:51:30,3,-73.9594497680664,40.779781341552734,-73.96192932128906,40.77656936645508,N,306
id3474429,2,2016-06-11 20:41:19,2016-06-11 20:53:06,3,-73.96134185791014,40.76028823852539,-73.9897232055664,40.7169189453125,N,707
id2639612,2,2016-02-01 08:05:01,2016-02-01 08:12:51,1,-73.98428344726562,40.76972961425781,-73.97325897216798,40.75787734985352,N,470
id0045059,1,2016-04-07 11:58:46,2016-04-07 12:08:04,1,-73.95989990234375,40.7984733581543,-73.96238708496094,40.77901458740234,N,558
id2855355,1,2016-05-20 23:29:44,2016-05-20 23:37:14,2,-73.9858169555664,40.76300048828125,-73.99628448486328,40.766597747802734,N,450
id2824681,2,2016-06-17 19:00:17,2016-06-17 19:11:47,6,-73.97382354736328,40.763431549072266,-73.9713363647461,40.78248596191406,N,690
id1204314,1,2016-05-25 23:11:18,2016-05-25 23:19:38,3,-74.00888061523438,40.71929550170898,-73.9919662475586,40.74508285522461,N,500
id3068181,2,2016-03-20 03:51:28,2016-03-20 03:59:12,1,-73.9508285522461,40.77925109863281,-73.98082733154298,40.764961242675774,N,464
id3668502,1,2016-04-04 19:28:18,2016-04-04 19:44:05,1,-73.98306274414062,40.781829833984375,-73.98760986328125,40.75974655151367,N,947
id1792311,2,2016-04-27 23:05:35,2016-04-27 23:33:46,1,-73.87321472167969,40.7739486694336,-73.98930358886719,40.76823806762695,N,1691
id0236667,1,2016-04-08 08:02:42,2016-04-08 08:29:13,1,-73.99235534667969,40.76882934570313,-73.99029541015625,40.7343978881836,N,1591
id2082215,1,2016-02-19 18:15:06,2016-02-19 18:20:04,1,-74.00677490234375,40.705509185791016,-73.99726867675781,40.71429443359375,N,298
id1691115,2,2016-01-21 15:27:20,2016-01-21 15:40:27,1,-73.97315979003906,40.75007247924805,-73.99128723144531,40.75029373168945,N,787
id2318400,2,2016-06-08 07:02:14,2016-06-08 07:09:16,2,-73.95632934570312,40.76813125610352,-73.9527587890625,40.78662109375,N,422
id3439623,2,2016-04-23 09:24:04,2016-04-23 09:30:29,1,-73.97399139404298,40.78407669067383,-73.95732879638672,40.78295135498047,N,385
id1271190,2,2016-01-29 17:28:17,2016-01-29 17:42:25,3,-73.98516845703125,40.768150329589844,-73.98444366455078,40.75123977661133,N,848
id3935890,2,2016-04-17 00:32:34,2016-04-17 00:35:58,2,-73.98081970214844,40.774681091308594,-73.983642578125,40.78095626831055,N,204
id2451015,1,2016-01-18 19:24:51,2016-01-18 19:29:43,1,-73.9951171875,40.74516677856445,-74.00438690185547,40.732097625732415,N,292
id0044578,2,2016-02-03 09:42:37,2016-02-03 10:13:10,1,-73.98194122314453,40.72815322875977,-74.0011978149414,40.71635055541992,N,1833
id1860120,1,2016-06-17 09:17:31,2016-06-17 09:39:48,1,-73.9480209350586,40.77057647705078,-73.99017333984375,40.74508666992188,N,1337
id2812322,1,2016-06-13 21:27:53,2016-06-13 21:41:39,1,-73.97290802001955,40.74998474121094,-73.98971557617188,40.69120788574219,N,826
id0422138,1,2016-04-09 15:23:31,2016-04-09 15:31:31,1,-73.9739990234375,40.76427459716797,-73.960693359375,40.76810073852539,N,480
id1791029,2,2016-03-28 19:59:03,2016-03-28 20:15:39,2,-73.9688949584961,40.75740432739258,-73.95537567138672,40.76930618286133,N,996
id1019370,2,2016-06-21 04:57:18,2016-06-21 05:04:26,1,-73.87283325195312,40.77396011352539,-73.83159637451173,40.762840270996094,N,428
id2619415,1,2016-06-21 17:22:06,2016-06-21 17:32:05,1,-73.97029876708984,40.75266647338867,-73.98677825927734,40.74540328979492,N,599
id2807487,1,2016-05-07 04:30:52,2016-05-07 04:41:45,1,-73.94010925292969,40.79398727416992,-73.98213195800781,40.75156784057617,N,653
id3653441,1,2016-05-14 19:36:22,2016-05-14 19:43:43,1,-73.9795379638672,40.75526809692383,-73.99370574951173,40.7353515625,N,441
id1097176,1,2016-05-27 15:24:46,2016-05-27 15:40:04,1,-73.98966217041014,40.7376365661621,-74.00018310546875,40.72537612915039,N,918
id2755337,1,2016-06-16 21:19:45,2016-06-16 21:28:12,1,-73.98213195800781,40.774089813232415,-73.99189758300781,40.759315490722656,N,507
id1491699,2,2016-06-23 16:00:09,2016-06-23 16:17:21,1,-73.98313903808595,40.76380920410156,-73.9964599609375,40.75317001342773,N,1032
id0472034,1,2016-06-10 08:58:31,2016-06-10 09:06:39,1,-73.96231079101562,40.766868591308594,-73.97076416015625,40.76160430908203,N,488
id3101656,2,2016-02-26 17:32:08,2016-02-26 17:37:22,1,-73.95133209228516,40.743446350097656,-73.95196533203125,40.73145294189453,N,314
id1604789,1,2016-06-30 18:14:26,2016-06-30 18:28:08,1,-73.98751068115234,40.75891876220703,-73.98106384277344,40.78450012207031,N,822
id3891800,2,2016-03-05 00:54:26,2016-03-05 01:01:34,2,-73.95172119140625,40.71497344970703,-73.95435333251955,40.7307243347168,N,428
id0779025,2,2016-05-06 18:42:27,2016-05-06 18:58:56,1,-73.95455932617188,40.765567779541016,-73.98741149902342,40.74058532714844,N,989
id2268759,2,2016-03-19 19:55:41,2016-03-19 20:09:25,2,-73.99784088134766,40.741188049316406,-73.9994888305664,40.72726440429688,N,824
id0816368,2,2016-05-26 22:02:30,2016-05-26 22:09:44,1,-73.97911071777342,40.75551986694336,-73.98267364501955,40.742618560791016,N,434
id0084649,2,2016-03-07 10:31:21,2016-03-07 10:36:04,1,-73.96929168701173,40.7854881286621,-73.97908020019531,40.78535079956055,N,283
id1161874,1,2016-05-23 10:49:17,2016-05-23 11:19:21,1,-73.8636016845703,40.769439697265625,-73.96144866943358,40.711292266845696,N,1804
id0996782,1,2016-02-14 10:11:56,2016-02-14 10:13:48,1,-73.99686431884766,40.75450134277344,-74.00167846679686,40.7564811706543,N,112
id2512426,1,2016-05-09 14:39:38,2016-05-09 14:44:10,1,-73.9679946899414,40.76252365112305,-73.96597290039062,40.76470184326172,N,272
id3839715,1,2016-05-15 17:00:11,2016-05-15 17:07:53,1,-73.95565795898438,40.76843643188477,-73.96257781982422,40.76658630371094,N,462
id0664373,2,2016-02-25 17:35:52,2016-02-25 17:56:02,1,-73.96795654296875,40.75608825683594,-73.98931884765625,40.756431579589844,N,1210
id1350107,1,2016-02-25 09:45:40,2016-02-25 09:54:36,1,-73.96058654785155,40.77264022827149,-73.95320129394531,40.78862762451172,N,536
id2859354,2,2016-06-23 22:55:01,2016-06-23 23:04:26,1,-73.9920425415039,40.73107147216797,-74.00618743896483,40.73990249633789,N,565
id2944973,2,2016-03-05 14:55:31,2016-03-05 15:08:30,6,-73.98548889160156,40.72737121582031,-73.97293090820312,40.7530517578125,N,779
id0671892,1,2016-03-14 14:27:05,2016-03-14 14:38:25,1,-74.00322723388672,40.71390151977539,-73.99416351318358,40.72482681274415,N,680
id2881305,1,2016-02-21 16:38:09,2016-02-21 16:43:44,2,-73.98098754882812,40.75342178344727,-73.99258422851562,40.75850296020508,N,335
id0574472,2,2016-01-09 02:12:55,2016-01-09 02:17:12,4,-73.98601531982422,40.732585906982415,-73.98347473144531,40.7262077331543,N,257
id3217131,2,2016-04-05 08:42:58,2016-04-05 09:04:44,1,-74.0031967163086,40.70826721191406,-73.97187805175781,40.749778747558594,N,1306
id2874117,2,2016-02-18 20:38:40,2016-02-18 21:31:07,1,-73.95187377929686,40.78446578979492,-73.9883270263672,40.666648864746094,N,3147
id3585762,1,2016-03-12 12:30:04,2016-03-12 12:39:38,1,-73.9779281616211,40.72959899902344,-74.01571655273438,40.70992660522461,N,574
id3425041,1,2016-02-29 12:39:38,2016-02-29 13:14:19,4,-73.86353302001955,40.77005004882813,-73.97074127197266,40.75796127319336,N,2081
id0385466,1,2016-02-04 15:28:48,2016-02-04 15:41:16,1,-73.99549102783203,40.74917602539063,-73.98343658447266,40.763126373291016,N,748
id2659559,2,2016-04-14 21:58:46,2016-04-14 22:10:59,1,-73.98312377929686,40.749366760253906,-74.00743865966798,40.74101638793945,N,733
id3779792,1,2016-05-15 18:31:33,2016-05-15 18:40:01,1,-74.00116729736328,40.74185180664063,-73.98974609375,40.756797790527344,N,508
id0189939,1,2016-03-22 16:38:42,2016-03-22 16:54:05,1,-73.96422576904298,40.776123046875,-73.97391510009766,40.76337432861328,N,923
id0323437,1,2016-02-26 06:42:36,2016-02-26 06:53:13,1,-73.98590850830078,40.72677230834961,-73.9853286743164,40.75320816040039,N,637
id3788233,2,2016-05-07 18:09:49,2016-05-07 18:29:11,1,-73.98880004882812,40.74854278564453,-73.98049163818358,40.78530883789063,N,1162
id3777815,2,2016-03-16 17:38:12,2016-03-16 17:50:07,1,-73.98790740966798,40.75503158569336,-73.99849700927734,40.724708557128906,N,715
id0223808,2,2016-06-18 19:19:00,2016-06-18 19:43:59,5,-73.93730926513672,40.79767990112305,-73.9846954345703,40.729637145996094,N,1499
id1391668,2,2016-05-24 07:36:48,2016-05-24 07:40:58,2,-74.00995635986328,40.7114486694336,-74.00475311279298,40.71617889404297,N,250
id0578675,2,2016-03-27 16:06:31,2016-03-27 16:30:46,1,-73.86298370361328,40.76848220825195,-73.97402954101562,40.7505111694336,N,1455
id0922165,2,2016-01-10 08:54:46,2016-01-10 08:57:52,1,-73.98116302490234,40.77941131591797,-73.98133850097656,40.77387237548828,N,186
id2342238,2,2016-05-26 12:32:16,2016-05-26 12:37:53,1,-73.9825210571289,40.75712966918945,-73.98170471191406,40.76472854614258,N,337
id2073730,1,2016-05-07 22:05:47,2016-05-07 22:09:13,1,-73.98856353759766,40.738468170166016,-73.99675750732422,40.736610412597656,N,206
id1111993,2,2016-06-28 18:14:40,2016-06-28 18:21:50,3,-73.99259948730467,40.72703170776367,-73.98096466064453,40.73333740234375,N,430
id3928938,2,2016-01-02 21:48:47,2016-01-02 22:05:27,1,-73.99314880371094,40.73346710205078,-73.94877624511719,40.77162170410156,N,1000
id2057510,1,2016-02-04 20:03:44,2016-02-04 20:05:40,1,-73.96025848388672,40.76969909667969,-73.9571304321289,40.7746696472168,N,116
id3142216,2,2016-06-29 23:19:17,2016-06-29 23:34:17,2,-73.98786926269531,40.73374938964844,-73.96314239501955,40.71667098999024,N,900
id1941510,2,2016-01-18 22:43:01,2016-01-18 22:48:12,5,-73.9838638305664,40.76565933227539,-73.98040008544923,40.780521392822266,N,311
id3243826,2,2016-05-08 14:22:43,2016-05-08 14:36:19,2,-73.9973373413086,40.73668670654297,-73.98262023925781,40.76338577270508,N,816
id0279036,1,2016-04-09 19:52:41,2016-04-09 19:59:42,1,-73.95176696777344,40.76947021484375,-73.9554672241211,40.7769889831543,N,421
id0150248,2,2016-01-12 21:59:22,2016-01-12 22:03:58,5,-73.96675872802734,40.76696014404297,-73.95507049560547,40.78314971923828,N,276
id3172262,2,2016-03-25 12:58:11,2016-03-25 13:01:28,2,-73.9490966796875,40.78117370605469,-73.95658874511719,40.771156311035156,N,197
id0865057,1,2016-06-09 19:34:18,2016-06-09 19:50:04,1,-73.98377227783203,40.74098587036133,-73.99485015869139,40.7603874206543,N,946
id1066468,2,2016-01-25 22:22:16,2016-01-25 22:39:22,1,-73.9709243774414,40.759090423583984,-73.98475646972656,40.72434616088867,N,1026
id3887780,2,2016-05-09 07:03:14,2016-05-09 07:06:57,1,-73.98847198486328,40.72309112548828,-73.97476196289062,40.742130279541016,N,223
id2158669,1,2016-05-04 21:24:28,2016-05-04 21:43:21,1,-73.96258544921875,40.772804260253906,-73.95638275146483,40.74664306640625,N,1133
id1767473,2,2016-04-04 20:02:05,2016-04-04 20:14:10,5,-74.00849151611328,40.7341423034668,-73.9908905029297,40.7363166809082,N,725
id1697706,1,2016-04-02 17:21:56,2016-04-02 17:28:38,1,-73.96573638916014,40.76220703125,-73.94447326660156,40.79167175292969,N,402
id3213557,2,2016-05-04 23:25:28,2016-05-04 23:40:32,2,-73.86541748046875,40.77064895629883,-73.98609161376955,40.72243881225585,N,904
id2697813,1,2016-02-15 11:25:34,2016-02-15 11:59:01,1,-73.7768020629883,40.645332336425774,-73.88341522216798,40.67879867553711,N,2007
id1491523,2,2016-01-30 19:56:06,2016-01-30 20:20:06,5,-74.00031280517578,40.730281829833984,-73.97763061523438,40.74721145629883,N,1440
id0287714,1,2016-06-05 18:36:27,2016-06-05 18:39:20,1,-73.982421875,40.77259063720703,-73.98628234863281,40.76730346679688,N,173
id2272789,2,2016-03-15 19:57:13,2016-03-15 20:05:29,5,-73.96322631835938,40.77421188354492,-73.96356201171875,40.75841903686523,N,496
id3528732,2,2016-01-01 14:26:46,2016-01-01 14:31:34,1,-73.96099853515625,40.76092147827149,-73.9740982055664,40.7470588684082,N,288
id0177485,2,2016-04-05 00:00:32,2016-04-05 00:12:26,3,-73.98976135253906,40.72951889038085,-73.95408630371094,40.778900146484375,N,714
id3883177,2,2016-02-27 02:39:56,2016-02-27 02:46:51,1,-73.98950958251955,40.71797561645508,-74.00410461425781,40.71605682373047,N,415
id1293712,1,2016-01-04 17:16:42,2016-01-04 17:22:07,1,-73.98184967041014,40.77068328857422,-73.97852325439453,40.77729797363281,N,325
id0618966,1,2016-03-31 21:10:27,2016-03-31 21:38:44,1,-74.00558471679686,40.72567367553711,-73.98775482177734,40.66353988647461,N,1697
id0224280,2,2016-03-29 21:03:27,2016-03-29 21:08:25,2,-73.97463989257811,40.78303909301758,-73.968017578125,40.79228591918945,N,298
id1612755,2,2016-03-30 15:08:45,2016-03-30 15:31:15,2,-73.95754241943358,40.76939010620117,-73.99150085449219,40.7500114440918,N,1350
id3409154,2,2016-05-31 17:38:30,2016-05-31 17:42:54,1,-73.95521545410156,40.78881072998047,-73.95277404785155,40.78316879272461,N,264
